GVOG	num_species_with_GVOG	consensus_NOG	nog_category_abbr	nog_category	nog_description	proteins_with_plurality_NOG_annotation	consensus_pfam	pfam_desc	prots_with_plurality_pfam_annotation	proteins_in_GVOG
GVOG24077	13	338R3	L	Replication, recombination and repair	NUMOD3 motif (2 copies)	11	no_annot	no_annot	8	13
GVOG24078	8	330HK	S	Function unknown	unknown	8	PF03567	P-loop_NTPase; Sulfotransfer_2; Sulfotransferase family	6	8
GVOG24079	4	2SVAA	S	Function unknown	Ankyrin repeats (3 copies)	3	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	4	4
GVOG24080	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG24081	9	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF01096	Zn_Beta_Ribbon; TFIIS_C; Transcription factor S-II (TFIIS)	9	9
GVOG24082	9	338R3	L	Replication, recombination and repair	NUMOD3 motif (2 copies)	8	PF07460	; NUMOD3; NUMOD3 motif (2 copies)	7	9
GVOG24083	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF13855	LRR; LRR_8; Leucine rich repeat	3	4
GVOG24084	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	4	4
GVOG24085	4	COG5164	K	Transcription	cell wall organization	4	PF01391	; Collagen; Collagen triple helix repeat (20 copies)	4	4
GVOG24086	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF02493	MORN; MORN; MORN repeat	4	4
GVOG24087	5	KOG3053	O	Post-translational modification, protein turnover, and chaperones	zinc ion binding	3	no_annot	no_annot	3	5
GVOG24088	5	KOG1718	T	Signal transduction mechanisms	protein tyrosine/serine/threonine phosphatase activity	3	PF00782	Phosphatase; DSPc; Dual specificity phosphatase, catalytic domain	5	5
GVOG24089	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG24090	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00071	P-loop_NTPase; Ras; Ras family	3	4
GVOG24091	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24092	4	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	4	4
GVOG24093	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	4	4
GVOG24094	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	4
GVOG24095	5	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00153	; Mito_carr; Mitochondrial carrier protein	5	5
GVOG24096	3	KOG0508	L	Replication, recombination and repair	EP4 subtype prostaglandin E2 receptor binding	4	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	4	4
GVOG24097	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG24098	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00012	Actin_ATPase; HSP70; Hsp70 protein	4	4
GVOG24099	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG24100	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24101	24	no_annot	no_annot	no_annot	no_annot	23	no_annot	no_annot	24	24
GVOG24102	12	no_annot	no_annot	no_annot	no_annot	12	no_annot	no_annot	12	12
GVOG24103	20	KOG3398	K	Transcription	sequence-specific DNA binding	12	no_annot	no_annot	14	20
GVOG24104	27	KOG0214	K	Transcription	DNA-directed 5'-3' RNA polymerase activity	25	PF00562	LEF-8-like; RNA_pol_Rpb2_6; RNA polymerase Rpb2, domain 6	15	27
GVOG24105	13	2SGK0	S	Function unknown	unknown	12	no_annot	no_annot	11	13
GVOG24106	12	2Z7XI	S	Function unknown	Glycosyl transferase family 90	10	PF05686	GT-B; Glyco_transf_90; Glycosyl transferase family 90	11	12
GVOG24107	27	no_annot	no_annot	no_annot	no_annot	21	no_annot	no_annot	27	27
GVOG24108	9	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	no_annot	no_annot	6	9
GVOG24109	9	no_annot	no_annot	no_annot	no_annot	9	no_annot	no_annot	9	9
GVOG24110	18	no_annot	no_annot	no_annot	no_annot	18	no_annot	no_annot	18	18
GVOG24111	60	no_annot	no_annot	no_annot	no_annot	58	no_annot	no_annot	60	60
GVOG24112	69	no_annot	no_annot	no_annot	no_annot	62	no_annot	no_annot	69	69
GVOG24113	13	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	6	PF08795	; DUF1796; Putative papain-like cysteine peptidase (DUF1796)	12	13
GVOG24114	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG24115	15	346NZ	S	Function unknown	unknown	12	PF03016	; Exostosin; Exostosin family	12	15
GVOG24116	5	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	3	5
GVOG24117	61	no_annot	no_annot	no_annot	no_annot	48	no_annot	no_annot	59	61
GVOG24118	6	COG1996	K	Transcription	Psort location Cytoplasmic, score	8	PF14311	Zn_Beta_Ribbon; DUF4379; Probable Zinc-ribbon domain	8	8
GVOG24119	49	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	23	PF00226	Chaperone-J; DnaJ; DnaJ domain	40	49
GVOG24120	17	no_annot	no_annot	no_annot	no_annot	17	no_annot	no_annot	17	17
GVOG24121	7	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF13639	RING; zf-RING_2; Ring finger domain	7	7
GVOG24122	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	8	10
GVOG24123	28	no_annot	no_annot	no_annot	no_annot	28	no_annot	no_annot	21	28
GVOG24124	48	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	21	no_consensus_PFAM	no_consensus_PFAM	16	48
GVOG24125	147	no_annot	no_annot	no_annot	no_annot	139	no_annot	no_annot	146	147
GVOG24126	14	KOG1290	I	Lipid transport and metabolism	spliceosomal complex assembly	13	PF00069	PKinase; Pkinase; Protein kinase domain	14	14
GVOG24127	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24128	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF00534	GT-B; Glycos_transf_1; Glycosyl transferases group 1	2	3
GVOG24129	3	2SE49	S	Function unknown	PQ loop repeat	2	PF04193	MtN3-like; PQ-loop; PQ loop repeat	3	3
GVOG24130	3	arCOG03898	V	Defense mechanisms	COG1403 Restriction endonuclease	2	PF01844	His-Me_finger; HNH; HNH endonuclease	2	3
GVOG24131	3	KOG0508	L	Replication, recombination and repair	EP4 subtype prostaglandin E2 receptor binding	3	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	2	3
GVOG24132	3	2RUN2	S	Function unknown	unknown	2	PF14312	Beta_propeller; FG-GAP_2; FG-GAP repeat	2	3
GVOG24133	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF13639	RING; zf-RING_2; Ring finger domain	3	3
GVOG24134	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF00535	GT-A; Glycos_transf_2; Glycosyl transferase family 2	3	4
GVOG24135	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24136	4	arCOG04004	T	Signal transduction mechanisms	ankyrin repeat	3	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	3	4
GVOG24137	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24138	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	3
GVOG24139	4	arCOG01389	M	Cell wall/membrane/envelope biogenesis	PFAM Glycosyl transferase family 2	3	PF00535	GT-A; Glycos_transf_2; Glycosyl transferase family 2	4	4
GVOG24140	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF13639	RING; zf-RING_2; Ring finger domain	2	3
GVOG24141	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	3
GVOG24142	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF00096	C2H2-zf; zf-C2H2; Zinc finger, C2H2 type	2	3
GVOG24143	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG24144	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG24145	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24146	3	2QTDK	L	Replication, recombination and repair	cytosine C-5 DNA demethylase activity	2	PF13532	Cupin; 2OG-FeII_Oxy_2; 2OG-Fe(II) oxygenase superfamily	3	3
GVOG24147	6	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	4	6
GVOG24148	3	COG3533	O	Post-translational modification, protein turnover, and chaperones	Beta-L-arabinofuranosidase, GH127	2	PF13385	Concanavalin; Laminin_G_3; Concanavalin A-like lectin/glucanases superfamily	3	3
GVOG24149	3	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	3	3
GVOG24150	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24151	3	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24152	6	33I77	S	Function unknown	unknown	4	no_annot	no_annot	4	6
GVOG24153	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24154	2	2RZBH	S	Function unknown	regulation of response to stimulus	2	no_annot	no_annot	3	3
GVOG24155	3	COG4642	M	Cell wall/membrane/envelope biogenesis	MORN repeat	2	PF02493	MORN; MORN; MORN repeat	3	3
GVOG24156	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24157	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24158	5	2Z9J9	S	Function unknown	KilA-N	4	PF04383	HTH; KilA-N; KilA-N domain	6	6
GVOG24159	4	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	4	4
GVOG24160	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	3
GVOG24161	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	3	3
GVOG24162	3	arCOG04004	T	Signal transduction mechanisms	ankyrin repeat	2	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	2	3
GVOG24163	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24164	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	3
GVOG24165	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	4	4
GVOG24166	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG24167	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF04488	GT-A; Gly_transf_sug; Glycosyltransferase sugar-binding region containing DXD motif	3	3
GVOG24168	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG24169	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	3	4
GVOG24170	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	2	3
GVOG24171	4	COG5164	K	Transcription	cell wall organization	4	PF01391	; Collagen; Collagen triple helix repeat (20 copies)	4	4
GVOG24172	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF05741	; zf-nanos; Nanos RNA binding domain	4	4
GVOG24173	6	2S7EP	S	Function unknown	Calcineurin-like phosphoesterase	5	PF00149	Calcineurin; Metallophos; Calcineurin-like phosphoesterase	5	6
GVOG24174	3	KOG0231	DZ	Cell cycle control, cell division, chromosome partitioning;Cytoskeleton	MORN repeat-containing protein	2	PF02493	MORN; MORN; MORN repeat	3	3
GVOG24175	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	3	3
GVOG24176	10	2SZ34	S	Function unknown	unknown	9	no_annot	no_annot	10	10
GVOG24177	3	KOG4754	V	Defense mechanisms	isomerase activity	3	PF00300	His_phosphatase; His_Phos_1; Histidine phosphatase superfamily (branch 1)	3	3
GVOG24178	3	2SAYF	S	Function unknown	Glycosyl transferase family 2	2	PF13704	GT-A; Glyco_tranf_2_4; Glycosyl transferase family 2	3	3
GVOG24179	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF04383	HTH; KilA-N; KilA-N domain	3	3
GVOG24180	14	2SWUG	S	Function unknown	unknown	14	no_annot	no_annot	9	14
GVOG24181	13	COG3510	V	Defense mechanisms	cephalosporin hydroxylase	9	no_consensus_PFAM	no_consensus_PFAM	6	13
GVOG24182	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	7	10
GVOG24183	9	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	9	9
GVOG24184	5	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	5	5
GVOG24185	5	KOG0508	L	Replication, recombination and repair	EP4 subtype prostaglandin E2 receptor binding	5	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	5	5
GVOG24186	5	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	5	5
GVOG24187	5	KOG2534	L	Replication, recombination and repair	DNA polymerase	5	PF14791	; DNA_pol_B_thumb; DNA polymerase beta thumb	4	5
GVOG24188	5	KOG0508	L	Replication, recombination and repair	EP4 subtype prostaglandin E2 receptor binding	3	PF12796	Ank; Ank_2; Ankyrin repeats (3 copies)	5	5
GVOG24189	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG24190	8	arCOG01402	Q	Secondary metabolites biosynthesis, transport, and catabolism	TIGRFAM methyltransferase FkbM	5	PF05050	NADP_Rossmann; Methyltransf_21; Methyltransferase FkbM domain	8	8
GVOG24191	7	2QRPG	S	Function unknown	unknown	5	no_annot	no_annot	8	8
GVOG24192	7	COG2940	K	Transcription	SET domain	6	PF00856	; SET; SET domain	7	7
GVOG24193	21	no_annot	no_annot	no_annot	no_annot	19	no_annot	no_annot	21	21
GVOG24194	29	KOG0752	U	Intracellular trafficking, secretion, and vesicular transport	mitochondrial transport	15	PF00153	; Mito_carr; Mitochondrial carrier protein	29	29
GVOG24195	52	no_annot	no_annot	no_annot	no_annot	46	no_annot	no_annot	52	52
GVOG24196	24	no_annot	no_annot	no_annot	no_annot	22	no_annot	no_annot	24	24
GVOG24197	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG24198	17	no_annot	no_annot	no_annot	no_annot	12	no_annot	no_annot	17	17
GVOG24199	10	2SCMT	S	Function unknown	Glycosyltransferase sugar-binding region containing DXD motif	6	PF04488	GT-A; Gly_transf_sug; Glycosyltransferase sugar-binding region containing DXD motif	10	10
GVOG24200	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00400	Beta_propeller; WD40; WD domain, G-beta repeat	10	10
GVOG24201	13	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF02037	HeH; SAP; SAP domain	7	13
GVOG24202	7	2SSZG	S	Function unknown	Large eukaryotic DNA virus major capsid protein	7	PF16903	Nucleoplasmin; Capsid_N; Major capsid protein N-terminus	7	7
GVOG24203	11	no_annot	no_annot	no_annot	no_annot	10	no_annot	no_annot	11	11
GVOG24204	21	KOG2045	ADL	RNA processing and modification;Cell cycle control, cell division, chromosome partitioning;Replication, recombination and repair	5'-3' exonuclease activity	19	PF03159	PIN; XRN_N; XRN 5'-3' exonuclease N-terminus	20	21
GVOG24205	12	KOG0730	O	Post-translational modification, protein turnover, and chaperones	ATP binding	12	PF00004	P-loop_NTPase; AAA; ATPase family associated with various cellular activities (AAA)	12	12
GVOG24206	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF01541	GIY-YIG; GIY-YIG; GIY-YIG catalytic domain	9	12
GVOG24207	9	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	5	9
GVOG24208	8	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	8	8
GVOG24209	17	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	7	no_annot	no_annot	17	17
GVOG24210	5	KOG3396	K	Transcription	glucosamine 6-phosphate N-acetyltransferase activity	3	no_annot	no_annot	4	5
GVOG24211	5	2SFQ3	S	Function unknown	FNIP Repeat	3	PF05725	LRR; FNIP; FNIP Repeat	5	5
GVOG24212	14	KOG3173	Q	Secondary metabolites biosynthesis, transport, and catabolism	zinc ion binding	14	PF01428	; zf-AN1; AN1-like Zinc finger	13	14
GVOG24213	11	no_annot	no_annot	no_annot	no_annot	10	no_annot	no_annot	12	12
GVOG24214	67	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	33	PF13578	NADP_Rossmann; Methyltransf_24; Methyltransferase domain	62	67
GVOG24215	19	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	9	no_annot	no_annot	17	19
GVOG24216	7	2SB2D	S	Function unknown	unknown	5	no_annot	no_annot	7	7
GVOG24217	25	COG3561	K	Transcription	AntA/AntB antirepressor	15	no_consensus_PFAM	no_consensus_PFAM	9	25
GVOG24218	37	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	11	no_annot	no_annot	29	37
GVOG24219	61	COG1061	L	Replication, recombination and repair	Type III restriction enzyme res subunit	34	no_consensus_PFAM	no_consensus_PFAM	30	61
GVOG24220	148	no_annot	no_annot	no_annot	no_annot	88	no_annot	no_annot	147	148
GVOG24221	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG24222	4	KOG1550	T	Signal transduction mechanisms	ERAD pathway	4	no_consensus_PFAM	no_consensus_PFAM	1	4
GVOG24223	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24224	8	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	9	9
GVOG24225	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24226	4	2SFVD	S	Function unknown	Glycosyl transferase family 2	3	PF13704	GT-A; Glyco_tranf_2_4; Glycosyl transferase family 2	4	4
GVOG24227	3	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF13855	LRR; LRR_8; Leucine rich repeat	4	4
GVOG24228	3	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24229	4	COG4642	M	Cell wall/membrane/envelope biogenesis	MORN repeat	4	PF02493	MORN; MORN; MORN repeat	4	4
GVOG24230	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG24231	9	no_annot	no_annot	no_annot	no_annot	9	no_annot	no_annot	9	9
GVOG24232	4	2SFDK	S	Function unknown	Phage Tail Collar Domain	4	PF07484	; Collar; Phage Tail Collar Domain	4	4
GVOG24233	21	KOG3403	J	Translation, ribosomal structure and biogenesis	translation initiation factor activity	12	no_annot	no_annot	16	21
GVOG24234	25	KOG1112	F	Nucleotide transport and metabolism	ribonucleoside-diphosphate reductase activity	23	PF02867	PFL-like; Ribonuc_red_lgC; Ribonucleotide reductase, barrel domain	25	25
GVOG24235	23	COG1752	M	Cell wall/membrane/envelope biogenesis	Esterase of the alpha-beta hydrolase superfamily	17	PF01734	Patatin; Patatin; Patatin-like phospholipase	23	23
GVOG24236	17	no_annot	no_annot	no_annot	no_annot	18	no_annot	no_annot	18	18
GVOG24237	7	2S61S	L	Replication, recombination and repair	transposition	7	PF07282	Zn_Beta_Ribbon; OrfB_Zn_ribbon; Putative transposase DNA-binding domain	7	7
GVOG24238	8	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	8	8
GVOG24239	7	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00226	Chaperone-J; DnaJ; DnaJ domain	4	7
GVOG24240	7	no_annot	no_annot	no_annot	no_annot	7	no_annot	no_annot	7	7
GVOG24241	8	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	8	8
GVOG24242	8	KOG2691	K	Transcription	maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter	6	no_annot	no_annot	7	8
GVOG24243	8	2S61S	L	Replication, recombination and repair	transposition	8	PF07282	Zn_Beta_Ribbon; OrfB_Zn_ribbon; Putative transposase DNA-binding domain	8	8
GVOG24244	23	2SBBB	S	Function unknown	Poxvirus Late Transcription Factor VLTF3 like	23	PF04947	; Pox_VLTF3; Poxvirus Late Transcription Factor VLTF3 like	23	23
GVOG24245	16	2R7B6	S	Function unknown	YqaJ-like viral recombinase domain	16	PF09588	PDDEXK; YqaJ; YqaJ-like viral recombinase domain	16	16
GVOG24246	8	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	8	9
GVOG24247	30	no_annot	no_annot	no_annot	no_annot	30	no_annot	no_annot	30	30
GVOG24248	17	2SFVD	S	Function unknown	Glycosyl transferase family 2	18	PF13704	GT-A; Glyco_tranf_2_4; Glycosyl transferase family 2	13	18
GVOG24249	12	KOG2004	O	Post-translational modification, protein turnover, and chaperones	ATP-dependent serine protease that mediates the selective degradation of misfolded, unassembled or oxidatively damaged polypeptides as well as certain short-lived regulatory proteins in the mitochondrial matrix. May also have a chaperone function in the assembly of inner membrane protein complexes. Participates in the regulation of mitochondrial gene expression and in the maintenance of the integrity of the mitochondrial genome. Binds to mitochondrial	12	PF00004	P-loop_NTPase; AAA; ATPase family associated with various cellular activities (AAA)	12	12
GVOG24250	46	KOG0762	U	Intracellular trafficking, secretion, and vesicular transport	acyl carnitine transmembrane transport	39	PF00153	; Mito_carr; Mitochondrial carrier protein	46	46
GVOG24251	6	arCOG01764	K	Transcription	General factor that plays a role in the activation of archaeal genes transcribed by RNA polymerase. Binds specifically to the TATA box promoter element which lies close to the position of transcription initiation	4	PF00352	TBP-like; TBP; Transcription factor TFIID (or TATA-binding protein, TBP)	6	6
GVOG24252	21	KOG1112	F	Nucleotide transport and metabolism	ribonucleoside-diphosphate reductase activity	21	PF02867	PFL-like; Ribonuc_red_lgC; Ribonucleotide reductase, barrel domain	21	21
GVOG24253	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG24254	10	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	10	10
GVOG24255	26	COG0661	I	Lipid transport and metabolism	Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis	24	PF03109	PKinase; ABC1; ABC1 family	24	26
GVOG24256	11	2SEJ0	S	Function unknown	unknown	10	PF05203	H-int; Hom_end_hint; Hom_end-associated Hint	10	11
